Zip,Total Enrollment 11,Total Enrollment 12,Total Enrollment 13,private average,zindex,avg_w,num11,num12,num13,num_avg,SCF,total students,percent public,expected api,API - expected,Population,,percent public rank,API-expected rank,,,,59.12553603,,,,,,,,,,,,,,
95357,,,,0,231700,804.75,2383,2262,2148,2264.333333,953,2264.333333,1,762.9758201,41.7741799,11559,,1056,906,,,,,,,,,,,,,,,,,,
95358,95,177,180,150.6666667,173400,767.0833333,3611,3527,3689,3609,953,3759.666667,0.959925525,753.2661883,13.81714503,31668,,690,719,,,,,,,,,,,,,,,,,,
95361,81,77,73,77,258000,749.0909091,3160,3224,3118,3167.333333,953,3244.333333,0.97626631,767.3559799,-18.26507081,31610,,777,479,,,,,,,,,,,,,,,,,,
95363,226,250,232,236,252000,726,3977,3992,3976,3981.666667,953,4217.666667,0.944044891,766.3567039,-40.3567039,25237,,607,300,,,,,,,,,,,,,,,,,,
95365,,,,0,96900,775,549,550,531,543.3333333,953,543.3333333,1,740.5254193,34.4745807,4985,,1056,871,,,,,,,,,,,,,,,,,,
95366,672,660,759,697,339300,838.1666667,2241,2312,2237,2263.333333,953,2960.333333,0.764553541,780.8961697,57.27049697,16575,,180,983,,,,,,,,,,,,,,,,,,
95367,46,26,,36,233600,717.6666667,2089,2185,2247,2173.666667,953,2209.666667,0.98370795,763.2922575,-45.62559083,23173,,826,264,,,,,,,,,,,,,,,,,,
95368,,8,,8,242000,785.75,2057,1997,1924,1992.666667,953,2000.666667,0.996001333,764.6912439,21.0587561,13614,,926,774,,,,,,,,,,,,,,,,,,
95370,119,121,107,115.6666667,217900,720.5,2072,1932,1947,1983.666667,953,2099.333333,0.944903144,760.6774853,-40.1774853,26803,,610,302,,,,,,,,,,,,,,,,,,
95372,,,,0,206100,830,382,352,348,360.6666667,953,360.6666667,1,758.7122425,71.2877575,1963,,1056,1054,,,,,,,,,,,,,,,,,,
95376,710,700,693,701,314800,775.4444444,10347,10193,10137,10225.66667,953,10926.66667,0.935845027,776.8157927,-1.371348256,49859,,574,604,,,,,,,,,,,,,,,,,,
95377,,,6,6,414600,834.8,3761,3896,3932,3863,953,3869,0.998449212,793.4370835,41.3629165,30902,,949,905,,,,,,,,,,,,,,,,,,
95379,66,83,74,74.33333333,164600,838.3333333,758,701,718,725.6666667,953,800,0.907083333,751.8005835,86.53274983,3898,,456,1104,,,,,,,,,,,,,,,,,,
95380,510,505,461,492,198100,701.7777778,4597,4579,4673,4616.333333,953,5108.333333,0.903686786,757.3798745,-55.60209672,41201,,448,213,,,,,,,,,,,,,,,,,,
95382,266,243,225,244.6666667,277100,793.6666667,4818,4850,4853,4840.333333,953,5085,0.951884628,770.5370085,23.12965817,36176,,641,794,,,,,,,,,,,,,,,,,,
95383,6,,6,6,213000,811,188,186,196,190,953,196,0.969387755,759.8614099,51.1385901,3937,,729,958,,,,,,,,,,,,,,,,,,
95386,,,,0,180200,779.8333333,2787,2742,2787,2772,953,2772,1,754.3987011,25.43463223,9877,,1056,804,,,,,,,,,,,,,,,,,,
95388,118,116,124,119.3333333,127000,781.6,1343,1320,1362,1341.666667,953,1461,0.918320785,745.5384539,36.0615461,13074,,495,876,,,,,,,,,,,,,,,,,,
95391,,,,0,487100,875,1249,1371,1543,1387.666667,953,1387.666667,1,805.5116685,69.4883315,9959,,1056,1044,,,,,,,,,,,,,,,,,,
95401,455,394,487,445.3333333,387500,784.8,1427,1467,1505,1466.333333,954,1911.666667,0.767044464,788.9236869,-4.1236869,36981,,183,582,,,,,,,,,,,,,,,,,,
95403,1599,1401,1392,1464,429600,775.75,1704,1718,1717,1713,954,3177,0.539187913,795.9352735,-20.1852735,45164,,61,464,,,,,,,,,,,,,,,,,,
95404,455,551,536,514,554600,795.5,559,561,607,575.6666667,954,1089.666667,0.528296115,816.7535235,-21.2535235,39761,,58,458,,,,,,,,,,,,,,,,,,
95405,340,340,318,332.6666667,445700,874.25,1309,1347,1339,1331.666667,954,1664.333333,0.800120168,798.6166641,75.6333359,21399,,221,1071,,,,,,,,,,,,,,,,,,
95407,56,57,49,54,387700,787.75,3114,3227,3081,3140.666667,954,3194.666667,0.983096828,788.9569961,-1.2069961,39352,,817,606,,,,,,,,,,,,,,,,,,
95409,370,429,445,414.6666667,536500,888.5,1573,1603,1567,1581,954,1995.666667,0.792216469,813.7390409,74.7609591,27187,,208,1066,,,,,,,,,,,,,,,,,,
95421,12,,,12,440200,867,50,40,40,43.33333333,954,55.33333333,0.78313253,797.7006611,69.2993389,1592,,197,1042,,,,,,,,,,,,,,,,,,
95422,23,34,15,24,102200,676.6666667,759,774,806,779.6666667,954,803.6666667,0.970136873,741.4081131,-64.74144643,15585,,739,172,,,,,,,,,,,,,,,,,,
95423,,,,0,150500,576.5,169,168,142,159.6666667,954,159.6666667,1,749.4522849,-172.9522849,3747,,1056,8,,,,,,,,,,,,,,,,,,
95425,16,14,15,15,400200,750.6666667,1008,1004,1009,1007,954,1022,0.985322896,791.0388211,-40.37215443,10841,,837,299,,,,,,,,,,,,,,,,,,
95436,,,,0,390500,841,338,289,272,299.6666667,954,299.6666667,1,789.4233249,51.5766751,5418,,1056,961,,,,,,,,,,,,,,,,,,
95437,,,,0,335900,776.5,1336,1279,1278,1297.666667,954,1297.666667,1,780.3299133,-3.8299133,14799,,1056,585,,,,,,,,,,,,,,,,,,
95442,,,,0,795000,758,164,140,152,152,954,152,1,856.7911819,-98.7911819,3178,,1056,68,,,,,,,,,,,,,,,,,,
95446,,,,0,338300,856,226,212,196,211.3333333,954,211.3333333,1,780.7296237,75.2703763,4750,,1056,1068,,,,,,,,,,,,,,,,,,
95448,510,386,376,424,584400,812.4,1602,1521,1413,1512,954,1936,0.780991736,821.7165943,-9.3165943,16852,,194,542,,,,,,,,,,,,,,,,,,
95451,,,,0,204600,747,1196,1167,1149,1170.666667,954,1170.666667,1,758.4624235,-11.4624235,11213,,1056,524,,,,,,,,,,,,,,,,,,
95452,,,,0,847500,889,99,91,113,101,954,101,1,865.5348469,23.4651531,1393,,1056,796,,,,,,,,,,,,,,,,,,
95453,87,71,85,81,217500,793.3333333,1053,1019,997,1023,954,1104,0.926630435,760.6108669,32.72246643,11256,,537,853,,,,,,,,,,,,,,,,,,
95458,,,,0,118300,744,158,128,163,149.6666667,954,149.6666667,1,744.0895037,-0.0895037,3104,,1056,621,,,,,,,,,,,,,,,,,,
95460,,,,0,537600,825,348,359,365,357.3333333,954,357.3333333,1,813.9222415,11.0777585,2285,,1056,700,,,,,,,,,,,,,,,,,,
95461,79,72,71,74,232100,806,1230,1214,1200,1214.666667,954,1288.666667,0.942576306,763.0424385,42.9575615,3413,,602,917,,,,,,,,,,,,,,,,,,
95462,,,,0,349900,875,67,63,63,64.33333333,954,64.33333333,1,782.6615573,92.3384427,1417,,1056,1127,,,,,,,,,,,,,,,,,,
95465,,,,0,830700,870,151,150,142,147.6666667,954,147.6666667,1,862.7368741,7.2631259,2083,,1056,670,,,,,,,,,,,,,,,,,,
95470,58,68,70,65.33333333,367300,723,391,409,372,390.6666667,954,456,0.856725146,785.5594577,-62.5594577,6032,,326,182,,,,,,,,,,,,,,,,,,
95472,193,174,102,156.3333333,653200,827.6363636,2743,2883,3027,2884.333333,954,3040.666667,0.948585836,833.1749591,-5.538595464,28255,,624,570,,,,,,,,,,,,,,,,,,
95476,563,610,581,584.6666667,591300,710.5,3256,3237,3236,3243,954,3827.666667,0.84725246,822.8657617,-112.3657617,35394,,300,49,,,,,,,,,,,,,,,,,,
95482,510,528,511,516.3333333,284700,703.4285714,3998,3988,3998,3994.666667,954,4511,0.885539053,771.8027581,-68.37418667,31808,,395,159,,,,,,,,,,,,,,,,,,
95490,12,15,24,17,228600,737.6666667,1259,1184,1179,1207.333333,954,1224.333333,0.986114892,762.4595275,-24.79286083,13264,,844,434,,,,,,,,,,,,,,,,,,
95492,146,186,192,174.6666667,483600,727.875,3940,3923,3904,3922.333333,954,4097,0.957367179,804.9287575,-77.0537575,28532,,675,131,,,,,,,,,,,,,,,,,,
95501,380,348,346,358,216800,698.5,2260,2066,2014,2113.333333,955,2471.333333,0.855138926,760.4942847,-61.9942847,23976,,321,185,,,,,,,,,,,,,,,,,,
95503,33,38,38,36.33333333,230600,832.1818182,1819,1849,1864,1844,955,1880.333333,0.980677185,762.7926195,69.38919868,24152,,802,1043,,,,,,,,,,,,,,,,,,
95519,22,13,,17.5,264500,827,1313,1319,1346,1326,955,1343.5,0.986974321,768.4385289,58.5614711,17432,,850,990,,,,,,,,,,,,,,,,,,
95521,66,82,79,75.66666667,276100,829.2,1732,1753,1780,1755,955,1830.666667,0.958667152,770.3704625,58.8295375,20199,,684,995,,,,,,,,,,,,,,,,,,
95540,86,90,88,88,244000,685.8571429,1534,1473,1485,1497.333333,955,1585.333333,0.944491169,765.0243359,-79.16719304,13657,,609,125,,,,,,,,,,,,,,,,,,
95562,,,,0,181100,805,223,220,224,222.3333333,955,222.3333333,1,754.5485925,50.4514075,3450,,1056,956,,,,,,,,,,,,,,,,,,
95567,,,,0,264200,737,179,173,164,172,955,172,1,768.3885651,-31.3885651,1930,,1056,376,,,,,,,,,,,,,,,,,,
95570,,,,0,353200,830,158,167,170,165,955,165,1,783.2111591,46.7888409,2579,,1056,945,,,,,,,,,,,,,,,,,,
95602,526,467,459,484,376900,628.5,115,85,97,99,956,583,0.169811321,787.1582993,-158.6582993,17509,,4,14,,,,,,,,,,,,,,,,,,
95603,435,329,335,366.3333333,340900,772.75,3048,3092,2953,3031,956,3397.333333,0.89217033,781.1626433,-8.4126433,27844,,416,552,,,,,,,,,,,,,,,,,,
95605,99,98,131,109.3333333,173100,720,957,920,1004,960.3333333,956,1069.666667,0.897787473,753.2162245,-33.2162245,14179,,434,362,,,,,,,,,,,,,,,,,,
95608,2539,2438,2451,2476,430500,776.9375,7730,7907,8308,7981.666667,956,10457.66667,0.763235903,796.0851649,-19.1476649,59418,,176,471,,,,,,,,,,,,,,,,,,
95610,667,512,457,545.3333333,241500,731.3333333,2276,2386,2384,2348.666667,956,2894,0.811564156,764.6079709,-33.27463757,44147,,244,359,,,,,,,,,,,,,,,,,,
95614,,,,0,303700,806,348,311,185,281.3333333,956,281.3333333,1,774.9671321,31.0328679,3833,,1056,841,,,,,,,,,,,,,,,,,,
95616,713,741,639,697.6666667,578700,886.0769231,5433,5458,5490,5460.333333,956,6158,0.88670564,820.7672821,65.30964098,47032,,398,1024,,,,,,,,,,,,,,,,,,
95618,74,72,151,99,536700,882,713,685,612,670,956,769,0.871261378,813.7723501,68.2276499,27281,,359,1036,,,,,,,,,,,,,,,,,,
95619,,,,0,242000,622,48,36,41,41.66666667,956,41.66666667,1,764.6912439,-142.6912439,4842,,1056,21,,,,,,,,,,,,,,,,,,
95620,171,151,142,154.6666667,333400,710.6666667,2619,2578,2523,2573.333333,956,2728,0.943304008,779.9135483,-69.24688163,20553,,604,152,,,,,,,,,,,,,,,,,,
95621,617,514,539,556.6666667,275000,776.8571429,2651,2399,2276,2442,956,2998.666667,0.814361939,770.1872619,6.669880957,39819,,249,662,,,,,,,,,,,,,,,,,,
95623,,,,0,266900,783,775,716,757,749.3333333,956,749.3333333,1,768.8382393,14.1617607,3806,,1056,723,,,,,,,,,,,,,,,,,,
95624,195,234,251,226.6666667,329700,824.4444444,13072,13056,13038,13055.33333,956,13282,0.982934297,779.2973281,45.14711634,61989,,815,935,,,,,,,,,,,,,,,,,,
95627,,,,0,205300,754.5,682,651,635,656,956,656,1,758.5790057,-4.0790057,3513,,1056,583,,,,,,,,,,,,,,,,,,
95628,855,889,915,886.3333333,417000,741.3333333,4998,5097,5026,5040.333333,956,5926.666667,0.850449944,793.8367939,-52.50346057,40196,,310,230,,,,,,,,,,,,,,,,,,
95630,747,739,727,737.6666667,424600,882.1875,8283,8592,8646,8507,956,9244.666667,0.920206245,795.1025435,87.0849565,72180,,507,1107,,,,,,,,,,,,,,,,,,
95631,,,,0,277400,804.6666667,514,462,420,465.3333333,956,465.3333333,1,770.5869723,34.07969437,6076,,1056,865,,,,,,,,,,,,,,,,,,
95632,71,50,77,66,254700,787.6666667,4530,4495,4470,4498.333333,956,4564.333333,0.985540057,766.8063781,20.86028857,29269,,839,771,,,,,,,,,,,,,,,,,,
95634,8,8,18,11.33333333,224900,804,450,393,289,377.3333333,956,388.6666667,0.97084048,761.8433073,42.1566927,3232,,747,910,,,,,,,,,,,,,,,,,,
95636,,,,0,149400,865,21,17,20,19.33333333,956,19.33333333,1,749.2690843,115.7309157,1101,,1056,1146,,,,,,,,,,,,,,,,,,
95638,,,,0,455200,771,314,312,307,311,956,311,1,800.1988511,-29.1988511,2255,,1056,395,,,,,,,,,,,,,,,,,,
95640,,,,0,227400,813,291,293,306,296.6666667,956,296.6666667,1,762.2596723,50.7403277,11353,,1056,957,,,,,,,,,,,,,,,,,,
95642,,,,0,257600,765.3333333,1576,1548,1478,1534,956,1534,1,767.2893615,-1.956028167,7164,,1056,602,,,,,,,,,,,,,,,,,,
95648,72,70,46,62.66666667,379300,816.1818182,6184,6241,6251,6225.333333,956,6288,0.990033927,787.5580097,28.62380848,47354,,872,828,,,,,,,,,,,,,,,,,,
95650,57,15,,36,473700,895.8333333,2846,2930,2902,2892.666667,956,2928.666667,0.987707717,803.2799521,92.55338123,12447,,855,1128,,,,,,,,,,,,,,,,,,
95655,8,7,6,7,301600,695.3333333,386,482,494,454,956,461,0.984815618,774.6173855,-79.28405217,4314,,834,124,,,,,,,,,,,,,,,,,,
95658,6,,,6,520100,886.5,464,480,468,470.6666667,956,476.6666667,0.987412587,811.0076865,75.4923135,6285,,853,1069,,,,,,,,,,,,,,,,,,
95660,39,55,48,47.33333333,157400,743.5,3588,3860,3972,3806.666667,956,3854,0.987718388,750.6014523,-7.1014523,30714,,856,563,,,,,,,,,,,,,,,,,,
95661,226,269,238,244.3333333,379100,875.7777778,4249,4176,4285,4236.666667,956,4481,0.945473481,787.5247005,88.25307728,29791,,613,1113,,,,,,,,,,,,,,,,,,
95662,252,243,275,256.6666667,330800,845.4545455,4981,5018,4941,4980,956,5236.666667,0.950986633,779.4805287,65.97401676,31558,,634,1027,,,,,,,,,,,,,,,,,,
95663,27,23,22,24,509500,877,174,178,172,174.6666667,956,198.6666667,0.879194631,809.2422989,67.7577011,2377,,375,1033,,,,,,,,,,,,,,,,,,
95666,,,,0,181100,815,142,141,131,138,956,138,1,754.5485925,60.4514075,5336,,1056,1009,,,,,,,,,,,,,,,,,,
95667,496,304,414,404.6666667,279600,818,4836,4747,4904,4829,956,5233.666667,0.922680084,770.9533735,47.0466265,36726,,515,947,,,,,,,,,,,,,,,,,,
95670,361,355,355,357,235800,739.6153846,5272,5011,4987,5090,956,5447,0.934459335,763.6586587,-24.04327409,52973,,568,438,,,,,,,,,,,,,,,,,,
95672,,,,0,382100,866.6666667,1323,1305,1225,1284.333333,956,1284.333333,1,788.0243385,78.64232817,4773,,1056,1082,,,,,,,,,,,,,,,,,,
95677,6,14,23,14.33333333,348700,896.3333333,2290,2273,2291,2284.666667,956,2299,0.993765405,782.4617021,113.8716312,23333,,899,1144,,,,,,,,,,,,,,,,,,
95678,986,1097,1030,1037.666667,291300,806.6363636,4724,4666,4603,4664.333333,956,5702,0.81801707,772.9019617,33.73440194,41192,,253,863,,,,,,,,,,,,,,,,,,
95682,123,164,178,155,360100,875.625,3090,3053,3119,3087.333333,956,3242.333333,0.952194921,784.3603265,91.2646735,29114,,642,1124,,,,,,,,,,,,,,,,,,
95683,,,,0,423300,915,354,352,341,349,956,349,1,794.8860337,120.1139663,6180,,1056,1150,,,,,,,,,,,,,,,,,,
95685,7,8,6,7,275600,681.2,799,794,798,797,956,804,0.991293532,770.2871895,-89.0871895,4680,,881,95,,,,,,,,,,,,,,,,,,
95687,476,1349,538,787.6666667,322200,798.7777778,5129,5448,5362,5313,956,6100.666667,0.870888427,778.0482331,20.72954468,65096,,358,770,,,,,,,,,,,,,,,,,,
95688,934,29,866,609.6666667,405900,783.4444444,4502,4566,4603,4557,956,5166.666667,0.882,791.9881333,-8.543688856,34379,,387,550,,,,,,,,,,,,,,,,,,
95690,,,,0,291400,769,107,103,108,106,956,106,1,772.9186163,-3.9186163,2533,,1056,584,,,,,,,,,,,,,,,,,,
95691,287,267,262,272,295400,726,4111,4223,4169,4167.666667,956,4439.666667,0.938734139,773.5848003,-47.5848003,34737,,589,254,,,,,,,,,,,,,,,,,,
95692,,,6,6,227300,808.3333333,1103,1103,1104,1103.333333,956,1109.333333,0.994591346,762.2430177,46.09031563,4769,,906,943,,,,,,,,,,,,,,,,,,
95693,83,68,44,65,527800,890,322,301,306,309.6666667,956,374.6666667,0.826512456,812.2900907,77.7099093,6758,,269,1076,,,,,,,,,,,,,,,,,,
95694,,,,0,311000,761.6666667,935,927,1122,994.6666667,956,994.6666667,1,776.1829179,-14.51625123,9156,,1056,499,,,,,,,,,,,,,,,,,,
95695,633,285,260,392.6666667,263400,759.9230769,5625,5412,5378,5471.666667,956,5864.333333,0.933041551,768.2553283,-8.332251377,37946,,561,553,,,,,,,,,,,,,,,,,,
95709,16,13,6,11.66666667,267200,870,329,272,262,287.6666667,957,299.3333333,0.961024499,768.8882031,101.1117969,4772,,693,1138,,,,,,,,,,,,,,,,,,
95713,25,,,25,285700,824,839,803,768,803.3333333,957,828.3333333,0.969818913,771.9693041,52.0306959,9495,,735,963,,,,,,,,,,,,,,,,,,
95722,,,,0,407200,829.5,195,179,172,182,957,182,1,792.2046431,37.2953569,4585,,1056,884,,,,,,,,,,,,,,,,,,
95726,,,,0,217800,822,506,495,516,505.6666667,957,505.6666667,1,760.6608307,61.3391693,8842,,1056,1013,,,,,,,,,,,,,,,,,,
95742,,,,0,343900,901,444,540,589,524.3333333,957,524.3333333,1,781.6622813,119.3377187,7749,,1056,1149,,,,,,,,,,,,,,,,,,
95746,26,32,29,29,650400,907.4,2995,2977,2859,2943.666667,957,2972.666667,0.990244449,832.7086303,74.6913697,21460,,875,1064,,,,,,,,,,,,,,,,,,
95747,211,173,15,133,391600,876.75,8213,8014,7849,8025.333333,957,8158.333333,0.983697651,789.6065255,87.1434745,51870,,825,1109,,,,,,,,,,,,,,,,,,
95757,,,,0,378600,843.7,8758,9031,9184,8991,957,8991,1,787.4414275,56.2585725,40222,,1056,979,,,,,,,,,,,,,,,,,,
95758,380,64,381,275,293400,833.25,5903,5897,5929,5909.666667,957,6184.666667,0.955535195,773.2517083,59.9982917,60435,,665,1006,,,,,,,,,,,,,,,,,,
95762,706,759,617,694,532600,918.4444444,5666,5647,5745,5686,957,6380,0.891222571,813.0895115,105.3549329,38797,,409,1140,,,,,,,,,,,,,,,,,,
95765,,,57,57,405200,871.7857143,6357,6573,6719,6549.666667,957,6606.666667,0.991372351,791.8715511,79.91416319,33974,,883,1085,,,,,,,,,,,,,,,,,,
95776,6,392,453,283.6666667,285500,760.5,1814,1683,1645,1714,957,1997.666667,0.858001001,771.9359949,-11.4359949,21902,,329,525,,,,,,,,,,,,,,,,,,
95814,,,,0,337500,748,148,146,143,145.6666667,958,145.6666667,1,780.5963869,-32.5963869,9922,,1056,367,,,,,,,,,,,,,,,,,,
95816,322,751,773,615.3333333,425100,863,1566,1642,1565,1591,958,2206.333333,0.721105907,795.1858165,67.8141835,15579,,141,1034,,,,,,,,,,,,,,,,,,
95817,,,,0,230400,731,808,848,915,857,958,857,1,762.7593103,-31.7593103,13534,,1056,373,,,,,,,,,,,,,,,,,,
95818,163,163,152,159.3333333,445800,767.1428571,3397,3530,3481,3469.333333,958,3628.666667,0.956090391,798.6333187,-31.49046156,19811,,668,375,,,,,,,,,,,,,,,,,,
95819,1515,1484,1457,1485.333333,424500,819.75,1359,1411,1381,1383.666667,958,2869,0.482281864,795.0858889,24.6641111,17141,,36,801,,,,,,,,,,,,,,,,,,
95822,713,708,654,691.6666667,194800,744.5,4483,4438,4447,4456,958,5147.666667,0.865634915,756.8302727,-12.3302727,42347,,348,513,,,,,,,,,,,,,,,,,,
95823,877,813,795,828.3333333,185300,705.4705882,8538,8429,8519,8495.333333,958,9323.666667,0.911157985,755.2480857,-49.77749747,73985,,468,244,,,,,,,,,,,,,,,,,,
95824,667,741,687,698.3333333,144300,733,2704,2660,2626,2663.333333,958,3361.666667,0.792265741,748.4196997,-15.4196997,30221,,209,493,,,,,,,,,,,,,,,,,,
95826,71,58,59,62.66666667,244300,802.875,2727,2683,2727,2712.333333,958,2775,0.977417417,765.0742997,37.8007003,36628,,785,887,,,,,,,,,,,,,,,,,,
95827,919,910,928,919,224800,729,2063,1953,1911,1975.666667,958,2894.666667,0.682519576,761.8266527,-32.8266527,20269,,118,363,,,,,,,,,,,,,,,,,,
95828,18,14,,16,203800,725.1,5412,5241,5187,5280,958,5296,0.996978852,758.3291867,-33.2291867,57862,,936,360,,,,,,,,,,,,,,,,,,
95829,1161,1180,1283,1208,301700,834.6,4283,4380,4299,4320.666667,958,5528.666667,0.781502472,774.6340401,59.9659599,24755,,195,1005,,,,,,,,,,,,,,,,,,
95831,298,337,332,322.3333333,356500,810.6,4233,4293,4471,4332.333333,958,4654.666667,0.930750501,783.7607609,26.8392391,41321,,555,813,,,,,,,,,,,,,,,,,,
95832,,,,0,170200,716,739,734,823,765.3333333,958,765.3333333,1,752.7332411,-36.7332411,11924,,1056,333,,,,,,,,,,,,,,,,,,
95833,145,144,131,140,272900,746.6666667,2714,2646,2637,2665.666667,958,2805.666667,0.950100986,769.8375153,-23.17084863,37293,,629,443,,,,,,,,,,,,,,,,,,
95834,16,21,9,15.33333333,311500,805.5,2766,2790,2801,2785.666667,958,2801,0.994525765,776.2661909,29.2338091,25899,,904,832,,,,,,,,,,,,,,,,,,
95835,6,6,6,6,305200,797.5714286,5021,4977,5066,5021.333333,958,5027.333333,0.998806524,775.2169511,22.35447747,35936,,954,786,,,,,,,,,,,,,,,,,,
95838,96,74,83,84.33333333,199200,721.9090909,4193,4341,4469,4334.333333,958,4418.666667,0.980914303,757.5630751,-35.65398419,36764,,807,339,,,,,,,,,,,,,,,,,,
95843,82,81,93,85.33333333,304600,795.6923077,6001,6004,6104,6036.333333,958,6121.666667,0.986060441,775.1170235,20.57528419,45048,,843,769,,,,,,,,,,,,,,,,,,
95901,7,14,8,9.666666667,161900,749.4666667,3532,3505,3559,3532,959,3541.666667,0.997270588,751.3509093,-1.884242633,31314,,938,603,,,,,,,,,,,,,,,,,,
95916,,,,0,171300,709,48,37,45,43.33333333,959,43.33333333,1,752.9164417,-43.9164417,1441,,1056,276,,,,,,,,,,,,,,,,,,
95926,198,188,116,167.3333333,255500,774,7462,7630,7575,7555.666667,959,7723,0.978333118,766.9396149,7.0603851,37725,,792,667,,,,,,,,,,,,,,,,,,
95928,753,665,642,686.6666667,270100,807.5,2084,2095,2150,2109.666667,959,2796.333333,0.754440339,769.3711865,38.1288135,36511,,165,889,,,,,,,,,,,,,,,,,,
95938,,,,0,394100,809,777,754,740,757,959,757,1,790.0228905,18.9771095,3787,,1056,756,,,,,,,,,,,,,,,,,,
95942,,,,0,277100,853,56,66,69,63.66666667,959,63.66666667,1,770.5370085,82.4629915,1301,,1056,1091,,,,,,,,,,,,,,,,,,
95945,161,163,177,167,285400,785.1,3356,3226,3272,3284.666667,959,3451.666667,0.951617576,771.9193403,13.1806597,25199,,640,714,,,,,,,,,,,,,,,,,,
95949,8,7,6,7,335100,851,2039,1904,1756,1899.666667,959,1906.666667,0.996328671,780.1966765,70.8033235,19741,,928,1051,,,,,,,,,,,,,,,,,,
95953,,6,6,6,163000,793.6,1308,1326,1315,1316.333333,959,1322.333333,0.995462566,751.5341099,42.0658901,10718,,918,908,,,,,,,,,,,,,,,,,,
95954,31,22,29,27.33333333,160600,721.6666667,591,559,533,561,959,588.3333333,0.953541076,751.1343995,-29.46773283,12251,,655,393,,,,,,,,,,,,,,,,,,
95959,119,107,79,101.6666667,368800,781.1428571,1292,1295,1201,1262.666667,959,1364.333333,0.925482531,785.8092767,-4.666419557,17838,,534,579,,,,,,,,,,,,,,,,,,
95961,137,112,91,113.3333333,169400,759.2727273,3758,3659,3695,3704,959,3817.333333,0.970310863,752.6000043,6.672722973,26510,,742,663,,,,,,,,,,,,,,,,,,
95965,114,109,112,111.6666667,154100,727,1280,1283,1247,1270,959,1381.666667,0.919179735,750.0518505,-23.0518505,20384,,499,445,,,,,,,,,,,,,,,,,,
95966,79,94,115,96,159000,732.4545455,4045,3908,3774,3909,959,4005,0.976029963,750.8679259,-18.41338045,30643,,775,476,,,,,,,,,,,,,,,,,,
95969,261,232,293,262,195000,785,2411,2373,2368,2384,959,2646,0.900982615,756.8635819,28.1364181,27549,,442,823,,,,,,,,,,,,,,,,,,
95973,66,82,83,77,280800,780,96,103,91,96.66666667,959,173.6666667,0.556621881,771.1532287,8.8467713,31957,,68,680,,,,,,,,,,,,,,,,,,
95982,,,,0,181800,779,832,789,755,792,959,792,1,754.6651747,24.3348253,3221,,1056,799,,,,,,,,,,,,,,,,,,
95987,,,,0,177400,711.5,830,863,881,858,959,858,1,753.9323723,-42.4323723,5992,,1056,288,,,,,,,,,,,,,,,,,,
95991,190,195,177,187.3333333,189300,764.7692308,5101,5104,5136,5113.666667,959,5301,0.964660756,755.9142697,8.854961069,40593,,706,681,,,,,,,,,,,,,,,,,,
95993,409,393,338,380,242300,762.6666667,4551,4530,4566,4549,959,4929,0.922905255,764.7412077,-2.074541033,36067,,517,600,,,,,,,,,,,,,,,,,,
96001,178,177,299,218,217900,767.9411765,4383,4349,4448,4393.333333,960,4611.333333,0.95272517,760.6774853,7.263691171,33865,,648,671,,,,,,,,,,,,,,,,,,
96002,300,311,248,286.3333333,209900,782.9090909,3571,3537,3622,3576.666667,960,3863,0.925877988,759.3451173,23.56397361,33298,,535,798,,,,,,,,,,,,,,,,,,
96003,420,410,480,436.6666667,234100,754.2727273,2454,2584,2572,2536.666667,960,2973.333333,0.853139013,763.3755305,-9.102803227,44461,,314,543,,,,,,,,,,,,,,,,,,
96007,214,98,117,143,174000,742.1,1957,1853,1972,1927.333333,960,2070.333333,0.930928997,753.3661159,-11.2661159,22841,,556,527,,,,,,,,,,,,,,,,,,
96013,6,,,6,121900,780,374,375,401,383.3333333,960,389.3333333,0.984589041,744.6890693,35.3109307,4212,,832,873,,,,,,,,,,,,,,,,,,
96019,,,,0,150900,746.75,1367,1383,1224,1324.666667,960,1324.666667,1,749.5189033,-2.7689033,10082,,1056,594,,,,,,,,,,,,,,,,,,
96021,,,,0,132100,788.625,2223,2211,2222,2218.666667,960,2218.666667,1,746.3878385,42.2371615,16097,,1056,911,,,,,,,,,,,,,,,,,,
96022,,,13,13,190200,829.6666667,2031,2057,2126,2071.333333,960,2084.333333,0.993762994,756.0641611,73.60250557,15768,,898,1061,,,,,,,,,,,,,,,,,,
96025,,,,0,128900,719.5,164,152,133,149.6666667,960,149.6666667,1,745.8548913,-26.3548913,2310,,1056,420,,,,,,,,,,,,,,,,,,
96027,,,,0,170100,853,270,275,272,272.3333333,960,272.3333333,1,752.7165865,100.2834135,2227,,1056,1136,,,,,,,,,,,,,,,,,,
96052,,,,0,160800,791,32,35,34,33.66666667,960,33.66666667,1,751.1677087,39.8322913,1460,,1056,898,,,,,,,,,,,,,,,,,,
96055,,,,0,133300,831,528,542,562,544,960,544,1,746.5876937,84.4123063,3935,,1056,1101,,,,,,,,,,,,,,,,,,
96057,,,,0,141100,814,60,57,54,57,960,57,1,747.8867525,66.1132475,1355,,1056,1028,,,,,,,,,,,,,,,,,,
96064,,,,0,152700,772.2,265,232,256,251,960,251,1,749.8186861,22.3813139,4574,,1056,787,,,,,,,,,,,,,,,,,,
